P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42755630,42755632,42755702,42755723,42755711,42755753,42755733,42755808,42755667,42755665,,90.53,71.70019913,89.63769913,110.1126995,122.8426979,139.8777016,165.8736984,38.92,49800,1,64.8,-21.31216377
42755630,42755643,42755702,42755723,42755711,42755753,42755682,42755808,42755667,42755665,,85.37,66.479599,84.40459824,104.1421032,116.3946003,135.9420959,162.981599,38,49300,1,40,-39.67278898
42756140,42755632,42755876,42755676,42755715,42755820,42755799,42755825,42755647,42755727,,107.2,87.76575089,105.0282516,126.0282516,138.1357506,155.5807472,172.7377411,137.98,49200,1,127.35,1.407433022
42756140,42755632,42755672,42755660,42755673,42755820,42755789,42755694,42755900,42755845,,101.58,85.29624939,101.9962502,119.3712502,130.1487534,148.5687492,167.4597585,102.77,49200,1,108.35,-0.430001831
42755626,42756140,42755876,42755752,42755673,42755820,42755799,42755647,42755727,42755900,,106,86.08569908,104.8981972,125.5607014,136.8132011,155.3607056,174.7051964,131.54,49700,1,110.15,6.321360916
42756140,42755643,42755672,42755660,42755673,42755820,42755789,42755647,42755900,42755845,,95.34,77.93815041,95.58814621,114.3756504,125.4356472,142.7631531,166.7866531,107.45,49900,1,88.55,-32.95587897
42755626,42756140,42755876,42755660,42755673,42755911,42755799,42755647,42755900,42755845,,105.63,88.44820023,105.8482018,125.4607029,138.7556999,156.683194,176.9481966,133.01,49800,1,120.15,5.40054217
42756140,42755632,42755876,42755660,42755673,42755820,42755799,42755647,42755727,42755900,,106.7,86.24625015,105.8462486,127.071249,137.6462425,154.9962463,177.1817404,122.91,50000,1,105.35,20.96425444
42756140,42755632,42755672,42755752,42755673,42755820,42755789,42755647,42755900,42755845,,102.05,85.32125092,101.3212509,120.4712505,130.3212463,146.4987465,168.6987585,116.35,49500,1,132.35,-15.52896202
42756140,42755632,42755664,42755837,42755673,42755820,42755789,42755647,42755900,42755845,,102.51,84.65875053,100.7712479,119.7712536,129.228743,149.753746,178.7077585,100.58,49100,1,138.35,-10.09005308
42755630,42755633,42755672,42755735,42755956,42755912,42755690,42755657,42755674,42755695,,87.16,68.00214767,86.01464844,107.4771461,117.2296463,135.9121544,156.1806424,51.47,49300,1,57.05,-23.03334028
42755627,42755638,42755672,42755735,42755956,42755912,42755690,42755657,42755674,42755695,,86.82,67.67375183,86.24875259,104.2487469,116.8812492,133.6337486,156.0807457,49.16,49000,1,64.2,-28.79497111
42755628,42755632,42755664,42755666,42755956,42755830,42755690,42755981,42755790,42755698,,103.14,82.68554688,100.4730492,120.2730484,131.3555511,152.2155586,176.1125529,78.02,49000,1,82.75,72.13034034
42756140,42755637,42755664,42755855,42755711,42755650,42755862,42755878,42755741,42755667,,101.04,81.11280251,98.43780136,120.7502995,130.8602982,150.5177933,173.4273021,91.1,50000,1,74.8,-5.35681583
42756140,42755632,42755664,42755855,42755807,42755650,42755862,42755721,42755724,42755741,,105.17,84.97124672,102.8462486,124.0837498,135.0537498,157.503746,183.9662585,102.59,49700,1,98.35,43.33087802
42756140,42755632,42755940,42755806,42755711,42755650,42755862,42755721,42755741,42755667,,103.3,81.3587532,101.9462509,124.3587513,134.4762558,160.9537582,185.1097525,94.36,49400,1,90.35,37.03137636
42755626,42755642,42755669,42755857,42755662,42755784,42755765,42755754,42755647,42755793,,89.34,73.19985199,92.7873497,110.1873474,122.4523483,142.6073418,161.1523596,84.21,49300,1,72.7,-48.02907109
42755626,42755636,42755669,42755857,42755662,42755784,42755765,42755754,42755652,42755793,,86.19,70.5985527,88.98604965,107.6610489,118.4410561,137.1760422,158.7205594,61.15,49500,1,84.15,-43.76058578
42755626,42755642,42755767,42755670,42755662,42755765,42755649,42755847,42755754,42755793,,91.01,75.52485275,93.78735352,111.5998478,124.0023502,143.2373505,161.6563445,72.82,49300,1,45.7,-18.30010265
42755626,42755636,42755669,42755857,42755662,42755765,42755649,42755847,42755754,42755793,,88.75,73.36105347,92.51105118,110.33605,121.5260471,138.1685417,159.9215414,77.06,49300,1,87.15,-45.44730484
42755626,42755636,42755939,42755798,42755744,42755812,42755655,42755689,42755671,42755694,,90.59,72.7860508,90.28604889,109.7610474,120.6835491,139.8610535,155.4785596,52.35,49000,1,73.15,-12.52558827
42755626,42755638,42755969,42755798,42755715,42755812,42755655,42755724,42755651,42755694,,98.09,79.65725327,97.39474869,118.5322456,128.5197449,146.2697449,167.627751,79.39,49300,1,74.8,15.42197317
42755626,42755632,42755876,42755752,42755744,42755911,42755936,42755686,42755647,42755651,,105.12,88.24804688,104.8230515,125.2730484,136.0430473,155.1755417,181.0090469,116.61,49400,1,140.4,25.55545866
42755630,42755632,42755726,42755685,42755744,42755905,42755653,42755788,42755686,42755694,,90.36,74.43770027,91.28769684,110.5502014,120.6627045,138.4752075,163.0856984,48.79,49400,1,94.8,-21.75534368
42755630,42755632,42755876,42755752,42755744,42755911,42755653,42755686,42755647,42755790,,95.32,77.65019798,94.18769836,114.137701,123.9077019,143.917704,165.9647075,77.55,49000,1,116.8,-15.7785669
42755630,42755632,42755876,42755752,42755744,42755911,42755653,42755788,42755686,42755647,,94.8,76.46269989,94.13769913,113.0251961,125.730204,146.6227013,166.3181984,81.23,49000,1,131.8,-15.99371284
42755630,42755632,42755876,42755752,42755757,42755696,42755679,42755686,42755647,42755790,,96.12,78.13770294,95.98770142,113.8752022,123.6577019,144.1302017,168.5391954,72.85,49900,1,89.8,-17.45239943
42755630,42755632,42755876,42755752,42755757,42755696,42755679,42755788,42755686,42755647,,95.6,77.57519722,95.08769989,113.8627014,124.1277012,146.8126984,176.4136893,76.53,49900,1,104.8,-12.49113008
42755630,42755632,42755726,42755685,42755744,42755905,42755653,42755651,42755694,42755947,,90.69,75.07520103,91.33769989,110.6752033,119.3627014,137.2701958,159.9277043,41.62,49700,1,89.8,-15.61076343
42755630,42755632,42755726,42755685,42755744,42755905,42755653,42755904,42755651,42755694,,92.47,76.91270447,93.31269836,112.5502033,121.6852036,138.1676895,157.9177043,44.79,49900,1,86.8,1.304060128
42755628,42756140,42755876,42755752,42755715,42755725,42755799,42755651,42755790,42755981,,105.98,86.18569756,105.2481995,123.8232021,134.2131973,155.100705,179.5557025,119.2,49900,1,110.5,33.86439681
42755626,42756140,42755876,42755752,42755715,42755725,42755799,42755698,42755790,42755981,,108.11,88.69819641,106.8731995,125.8731995,136.5132004,157.7181969,187.0151994,118.44,49100,1,138.15,50.56407452
42755626,42756140,42755669,42755837,42755722,42755746,42755880,42755920,42755661,42755706,,106.79,87.16420174,106.7642059,126.6017036,137.8891907,156.8116997,178.5406998,124.55,49600,1,157.15,37.66393363
42755626,42756140,42755669,42755837,42755722,42755746,42755682,42755787,42755920,42755706,,108.16,87.83920288,107.4142036,128.5016975,139.3392029,159.7391968,184.3706877,132.24,49800,1,146.15,43.79562736
42755626,42756140,42755669,42755837,42755722,42755746,42755682,42755787,42755880,42755706,,109.7,89.76070213,109.9731979,131.5107002,141.1132042,161.600705,188.5992055,136.26,50000,1,133.15,53.0598402
42755626,42756140,42755669,42755837,42755722,42755746,42755682,42755920,42755880,42755706,,106.18,86.53920174,106.4141998,125.9891987,137.7117081,156.8942055,180.2986998,131.35,49000,1,147.15,38.15445304
42756140,42755632,42755935,42755752,42755744,42755772,42755655,42755706,42755950,42755651,,104.98,85.86925125,102.3692513,121.0942535,133.0942535,150.8192505,168.7182445,96.67,49100,1,115.35,24.70775992
42756140,42755638,42755876,42755798,42755744,42755772,42755655,42755950,42755654,42755651,,98.16,78.18245316,95.84495544,115.3574524,128.1774506,145.2349556,169.6414493,74,49800,1,74.75,-12.70627677
42755628,42755632,42755876,42755752,42755744,42755772,42755655,42755706,42755651,42755727,,103.99,84.77305031,103.6730499,122.8730526,132.2005417,149.9105408,177.7585469,97.96,49700,1,94.75,23.57179374
42756140,42755632,42755902,42755798,42755744,42755812,42755655,42755964,42755654,42755651,,104.43,86.16374779,104.0512505,122.9012508,133.1337517,152.5837486,172.9847572,89.35,50000,1,81.35,20.37904263
42755628,42756140,42755902,42755772,42755744,42755812,42755655,42755706,42755950,42755651,,101.91,82.15120125,99.87619781,121.0887012,131.6412041,151.5761871,172.7211932,104.59,49300,1,64.5,22.35402614
42756140,42755632,42755902,42755772,42755744,42755812,42755655,42755674,42755950,42755651,,102.93,83.54924965,99.79925156,120.5367546,132.4542549,150.291761,175.2887462,86.83,49500,1,95.35,17.8101629
42756140,42755632,42755876,42755752,42755715,42755772,42755799,42755706,42755651,42755727,,109.65,89.4212513,108.1462517,126.4712486,139.5762489,159.1037521,181.0077463,123.57,49000,1,117.35,53.98065448
42756281,42756140,42755664,42755666,42755722,42755746,42755682,42755909,42755706,42755790,,101.82,81.76070213,100.5982018,120.2981987,133.3306999,154.0632027,172.8067024,98.98,49700,1,88.75,19.74648833
42756281,42756140,42755664,42755666,42755722,42755746,42755682,42755904,42755706,42755790,,102.93,82.08569908,101.6982002,120.5231991,132.978196,154.5031998,174.8137025,99.81,49700,1,82.75,25.83083808
42756140,42755635,42755672,42755710,42755722,42755914,42755682,42755689,42755814,42755705,,91.51,74.51270103,91.00020218,110.4751987,122.2501984,140.5827011,162.7621983,91.3,50000,1,143.1,-12.31044084
42756140,42755635,42755935,42755710,42755722,42755746,42755682,42755689,42755705,42755706,,93.22,73.53770065,92.37520218,112.0877018,122.3652042,141.1527069,171.8137015,83.33,49700,1,105.1,-11.72522828
42755626,42755629,42755702,42755806,42755711,42755717,42755862,42755721,42755741,42755667,,95.99,76.67210388,95.62210083,115.8470993,128.5370956,148.2845947,166.7730948,70.45,49300,1,82.1,-25.59353411
42755626,42755632,42755714,42755670,42755673,42755953,42755649,42755745,42755900,42755845,,101.39,83.32304955,100.3730545,120.0480499,131.4505417,145.7605469,171.961059,88.51,49000,1,129.4,0.847994536
42755626,42755632,42755714,42755670,42755673,42755820,42755649,42755745,42755900,42755845,,101.87,83.91055107,101.3730507,121.5230484,132.3055504,148.2580475,174.6000529,85.99,49800,1,119.4,2.891892754
42755632,42755627,42755669,42755798,42755744,42755850,42755655,42755897,42755651,42755780,,92.65,75.29804993,92.24805069,111.2105503,122.0130478,137.6030525,159.5555499,49.35,49100,1,88.8,-2.461015619
42755632,42755627,42755669,42755798,42755744,42755830,42755655,42755897,42755651,42755780,,94.68,76.73554802,93.32305145,112.6855488,122.8980484,141.3105499,164.1520409,49.93,49300,1,88.8,1.996845379
42755630,42756140,42755876,42755752,42755715,42755898,42755758,42755647,42755803,42755684,,97.95,77.26284981,96.03784943,116.0503483,126.7528526,146.5453423,173.2948419,103.37,49200,1,78.55,10.46070009
42755628,42756140,42755876,42755687,42755715,42755911,42755690,42755897,42755804,42755647,,104.87,85.52320099,104.6731987,124.9606972,135.5132004,155.4531967,175.3572055,128.65,49100,1,69.5,74.17423725
42756140,42755639,42755876,42755687,42755715,42755911,42755690,42755804,42755686,42755647,,103.92,84.71565056,103.0531502,121.9031487,135.1931473,152.3906433,176.7851524,110.76,49800,1,67.7,21.88507318
42756140,42755639,42755876,42755687,42755715,42755911,42755690,42755897,42755686,42755647,,103.39,84.31564903,103.6281471,122.4531555,133.9931503,152.6956467,179.9811494,111.48,49100,1,67.7,18.53740513
42755628,42756140,42755869,42755752,42755715,42755898,42755758,42755647,42755803,42755684,,94.69,80.81069756,100.9731979,121.4357014,131.5306938,156.9832054,175.0391934,128.11,49500,1,71.5,22.03130573
42756140,42755639,42755869,42755660,42755715,42755898,42755758,42755647,42755803,42755684,,94.39,80.54064751,99.4531517,120.4031525,132.4606537,154.5131439,175.1581525,109.75,49800,1,57.7,28.49860489
42756140,42755639,42755869,42755675,42755673,42755898,42755758,42755652,42755684,42755845,,87.53,75.16564751,93.20314789,112.003149,121.6681522,141.8706497,164.4061525,58.72,49300,1,56.7,4.006286711
42756140,42755627,42755876,42755752,42755715,42755663,42755799,42755822,42755825,42755647,,101.83,79.11769676,99.7052002,118.8176975,130.4326889,150.3002121,171.1192003,131.52,50000,1,94.55,2.999465913
42756140,42755632,42755664,42755752,42755889,42755911,42755799,42755727,42755647,42755698,,106.77,86.65875053,106.4962502,125.6837482,136.403743,157.0962524,177.4977464,130.13,49700,1,118.35,39.44534063
42755632,42755627,42755876,42755752,42755715,42755663,42755799,42755825,42755713,42755647,,98.65,77.42305183,96.37304688,116.0730495,126.8980484,145.3980415,173.0110471,112.08,49100,1,131.8,-14.65548575
42756140,42755627,42755876,42755752,42755889,42755663,42755799,42755788,42755727,42755647,,100.97,80.59820366,99.12319946,118.3481979,130.6432037,156.5507027,179.1691934,124.48,49600,1,92.55,20.0347513
42756140,42755632,42755876,42755752,42755889,42755663,42755799,42755713,42755727,42755647,,109.25,89.10174942,108.1392479,127.814249,140.2292496,159.0667404,181.8207396,145.78,49700,1,119.35,32.10456073
42755626,42755637,42755939,42755837,42755722,42755650,42755682,42755689,42755706,42755719,,101.17,81.53660393,99.48659897,121.2741013,133.5665924,154.094091,176.4075967,102.8,49900,1,155.85,7.517556101
42755626,42755632,42755767,42755837,42755722,42755650,42755682,42755899,42755706,42755719,,106.42,86.03554916,106.3980522,126.7980499,138.9555573,162.4005417,185.0210469,115.33,49500,1,163.4,61.59681082
42755626,42755637,42755767,42755837,42755722,42755732,42755682,42755654,42755706,42755719,,102.3,81.32410049,101.611599,123.6865997,135.1941002,155.9916031,178.3035907,102.98,49900,1,156.85,17.91773736
42756140,42755639,42755902,42755660,42755829,42755732,42755799,42755727,42755686,42755647,,102.92,83.27065086,103.3081512,123.9456558,134.2231567,158.293148,189.7621481,127.64,50000,1,51.7,10.46938673
42756140,42755645,42755702,42755660,42755715,42755973,42755799,42755713,42755727,42755647,,101.96,81.19874573,100.6987495,123.0487442,136.2062592,155.108754,176.8507547,135.88,49700,1,98.75,-6.970418245
42756140,42755639,42755702,42755723,42755715,42755973,42755799,42755727,42755686,42755647,,101.85,81.18265152,101.3201523,123.395153,135.2526482,154.967659,180.6961598,129.43,49900,1,62.7,-7.353369892
42756140,42755627,42755699,42755704,42755662,42755743,42755765,42755724,42755899,42755754,,92.2,74.78570175,93.6731987,112.5107002,123.0782021,140.7781998,154.6506934,66.47,49900,1,62.55,-15.13312459
42756140,42755637,42755699,42755704,42755662,42755743,42755765,42755788,42755724,42755754,,96.01,78.45980072,97.25979996,117.3722973,128.0073013,145.9997993,162.0592902,75.96,49300,1,97.8,-2.103836276
42755630,42756140,42755902,42755856,42755829,42755732,42755668,42755654,42755783,42755678,,98.19,79.33034897,98.14285278,117.7928467,126.9578545,147.9553406,174.2443588,87.47,49300,1,53.55,-11.38093621
42756140,42755632,42755664,42755798,42755854,42755812,42755655,42755705,42755694,42755783,,102.09,85.09624863,102.8962479,120.9087486,130.3562508,149.9387405,173.7222585,79.69,49900,1,96.35,22.40137011
42756140,42755632,42755664,42755798,42755807,42755812,42755655,42756008,42755694,42755783,,105.08,86.34625244,103.2712479,122.5087547,135.1037506,153.9512581,174.4532584,83.4,49200,1,108.35,44.43238378
42755626,42755632,42755664,42755798,42755807,42755812,42755655,42755705,42755694,42755783,,102.08,85.3980484,103.0730515,120.7480469,131.9130417,149.860553,172.255047,74.69,49700,1,113.4,31.2481761
42755632,42755643,42755714,42755798,42755673,42755812,42755655,42755705,42755694,42755665,,92.15,73.80050278,93.6629982,111.5130005,121.612999,137.1679947,156.6130066,41.92,49500,1,87.8,-29.72867489
42755632,42755642,42755714,42755798,42755673,42755812,42755655,42755705,42755694,42755665,,91.9,74.16039658,92.76039886,109.9853973,121.4429012,137.7954002,156.5374004,41.44,49600,1,70.9,-33.92404318
42755626,42755632,42755714,42755675,42755673,42755953,42755789,42756008,42755745,42755665,,100.33,81.88554955,99.34805298,118.5855503,128.8980431,146.4130417,169.952059,75.9,49300,1,132.4,11.47620827
42756140,42755632,42755714,42755675,42755673,42755953,42755789,42756008,42755745,42755665,,102.18,82.49625015,100.3712463,118.3712521,129.2962494,147.1062523,165.0927495,81.7,49800,1,118.35,12.64663041
42755636,42755638,42755699,42755660,42755662,42755911,42755799,42755647,42755727,42755754,,87.16,68.70980072,89.68479919,109.4973011,122.8147984,139.9873016,162.9948022,75.28,49300,1,62.75,-37.15125322
42755626,42755638,42755939,42755710,42755703,42755914,42755742,42755661,42755705,42755648,,92.02,75.7112484,91.59874725,112.2862511,123.0812462,143.3462601,156.4767548,64.42,49700,1,115.8,-2.245867997
42755626,42756140,42755672,42755735,42755903,42755898,42755758,42755803,42755652,42755785,,101.16,83.81069756,100.4981995,120.0732002,130.8031952,147.975705,174.4407025,120.01,49200,1,79.15,18.18022877
42755628,42755626,42755672,42755735,42755775,42755898,42755758,42755803,42755652,42755695,,97.42,80.21249962,98.20000076,117.4375019,128.6199974,148.3199944,171.1464999,112.57,49900,1,68.55,22.4616006
42755626,42756140,42755672,42755735,42755775,42755960,42755758,42755803,42755695,42755712,,103.38,85.43569756,104.648201,123.5981979,136.3632042,156.1606934,171.7016965,132.08,49100,1,84.15,23.49867672
