P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score,MLB $7.5K Solo Shot ROI,MLB $7.5K Solo Shot Sim Dupes,MLB $7.5K Solo Shot Win Rate,MLB $7.5K Solo Shot Cash Rate,MLB $7.5K Solo Shot ROI StDev,MLB $200K Knuckleball [$50K to 1st] ROI,MLB $200K Knuckleball [$50K to 1st] Sim Dupes,MLB $200K Knuckleball [$50K to 1st] Win Rate,MLB $200K Knuckleball [$50K to 1st] Cash Rate,MLB $200K Knuckleball [$50K to 1st] ROI StDev,MLB $5K Hot Corner [5 Entry Max] ROI,MLB $5K Hot Corner [5 Entry Max] Sim Dupes,MLB $5K Hot Corner [5 Entry Max] Win Rate,MLB $5K Hot Corner [5 Entry Max] Cash Rate,MLB $5K Hot Corner [5 Entry Max] ROI StDev,MLB $1 Winner Take All [$100 to 1st] ROI,MLB $1 Winner Take All [$100 to 1st] Sim Dupes,MLB $1 Winner Take All [$100 to 1st] Win Rate,MLB $1 Winner Take All [$100 to 1st] Cash Rate,MLB $1 Winner Take All [$100 to 1st] ROI StDev,MLB $1 Winner Take All [$100 to 1st] ROI,MLB $1 Winner Take All [$100 to 1st] Sim Dupes,MLB $1 Winner Take All [$100 to 1st] Win Rate,MLB $1 Winner Take All [$100 to 1st] Cash Rate,MLB $1 Winner Take All [$100 to 1st] ROI StDev,MLB $20K Moonshot ROI,MLB $20K Moonshot Sim Dupes,MLB $20K Moonshot Win Rate,MLB $20K Moonshot Cash Rate,MLB $20K Moonshot ROI StDev
42538344,42538343,42538411,42538554,42538494,42538381,42538372,42538441,42538422,42538419,,104.43,86.72205353,104.5720482,123.7595482,132.4570503,151.2520546,170.865546,176.91,49200,1,88.5,81.78276954,77.73774661,79.61060662,75.56558369,169.1103016,78.33635244,74.29132951,76.16418952,72.1191666,13.63950258,6.321360916,0.020857144,0,0,0.328,6.388583751,-0.28552857,0,0,0.295428571,4.16759311,0.077190476,0,0.000428571,0.325571429,4.576456089,0.028571429,0,0.010285714,0.010285714,10.08955815,0.171428576,0,0.011714286,0.011714286,10.75967529,0.235761903,0,0.000285714,0.323857143,13.23617566
42538344,42538343,42538556,42538546,42538365,42538394,42538543,42538358,42538412,42538466,,106.24,87.29804611,104.7730522,122.9605503,133.8880478,152.985553,174.3880469,196.89,49400,1,134.5,83.60489452,79.63424877,81.48178621,77.51114046,170.4237008,80.18539053,76.21474479,78.06228222,74.09163648,12.97829464,1.312745642,0.034642858,0,0.000142857,0.344,9.994671099,0.28021431,0,0.000142857,0.313,36.89680653,0.068285717,0,0.000571429,0.337,5.11637492,-0.057142857,0,0.009428571,0.009428571,9.664198606,-0.085714288,0,0.009142857,0.009142857,9.518017286,0.004190476,0,0.000142857,0.338428571,8.625765724
42538345,42538343,42538556,42538391,42538448,42538492,42538543,42538363,42538358,42538482,,104.62,87.08314514,105.1331482,123.1331482,133.9906525,152.5506424,179.456636,195.65,49000,1,117.65,85.04202302,81.69121973,83.43011008,80.0793068,169.5107952,81.43726488,78.0864616,79.82535195,76.47454867,12.66078192,-1.699314453,0.044357147,0,0.000142857,0.332428571,9.123789579,-0.20798571,0,0,0.313714286,4.763126721,0.096904768,0,0.000571429,0.327142857,5.102865107,0.200000003,0,0.012,0.012,10.88852607,0.114285715,0,0.011142857,0.011142857,10.49699666,-0.00390476,0,0.000142857,0.325571429,7.744992016
42538345,42538343,42538439,42538362,42538461,42538399,42538395,42538502,42538444,42538464,,103.47,83.56764793,100.6051483,119.942646,130.5951401,148.3801575,162.5446515,127.38,49200,1,82.65,81.40183841,78.27534882,79.51634056,76.38985096,169.7042902,79.56436105,76.43787145,77.67886319,74.5523736,7.878305949,11.57089472,0.243571438,0,0.000428571,0.297,14.50082309,-0.331214271,0,0,0.271,3.783360835,0.129761908,0,0.001428571,0.290428571,6.865075862,-0.114285715,0,0.008857143,0.008857143,9.369468436,0.114285715,0,0.011142857,0.011142857,10.49699666,0.197333334,0,0.000428571,0.293285714,14.52946872
42538350,42538343,42538556,42538371,42538607,42538420,42538364,42538401,42538363,42538466,,102.85,83.91930008,101.681797,120.7818069,130.5392998,149.8443024,173.0133115,159.57,49200,1,132.35,82.73669736,79.36057434,81.02323376,77.64711074,168.4284092,79.46218269,76.08605967,77.74871909,74.37259607,13.16612876,6.669853628,0.124214286,0,0.000285714,0.316,13.12623522,0.297999963,0,0.000142857,0.293428571,36.83756534,-0.005428571,0,0.000571429,0.309571429,4.847771604,-0.057142857,0,0.009428571,0.009428571,9.664198606,-0.085714288,0,0.009142857,0.009142857,9.518017286,-0.036285717,0,0.000142857,0.310285714,7.999899496
42538345,42538343,42538534,42538416,42538409,42538397,42538395,42538374,42538476,42538438,,97.13,81.48565292,97.99814987,116.548151,124.0981445,142.2031509,162.6531476,112.05,49100,1,87.65,79.89236979,77.65863319,78.73249024,76.49875363,165.6154323,77.8306782,75.59694159,76.67079864,74.43706203,5.644955881,-1.936032623,0.068857148,0,0.000285714,0.260142857,11.80267899,-0.334700003,0,0,0.241857143,4.372934,0.031523809,0,0.001285714,0.255,6.568171213,0.285714298,0,0.012857143,0.012857143,11.26580522,0.057142857,0,0.010571429,0.010571429,10.2272545,0.126999997,0,0.000428571,0.256714286,12.27178535
42538344,42538351,42538411,42538378,42538365,42538407,42538372,42538482,42538533,42538440,,97.74,78.34839821,98.67340088,116.5234032,129.0534065,147.9909042,173.9799039,135.13,49100,1,109.1,81.7145664,79.0646067,80.61191049,77.96195079,165.0941079,78.17531096,75.52535126,77.07265505,74.42269535,10.83414701,30.32735884,0.091142856,0,0.000142857,0.273571429,11.79798947,-0.360885695,0,0,0.251285714,4.194114185,0.042190475,0,0.001142857,0.266571429,6.348824851,0.057142857,0,0.010571429,0.010571429,10.2272545,0.22857143,0,0.012285714,0.012285714,11.01579571,0.176190477,0,0.000428571,0.268714286,15.19042483
42538344,42538343,42538384,42538554,42538418,42538538,42538407,42538361,42538434,42538425,,96.36,79.20055008,95.76304626,114.9630451,124.2130508,143.9730583,169.4635434,139.89,49500,1,50.5,80.32809193,77.81154563,79.23591173,76.71936543,164.3772205,77.14717381,74.63062751,76.05499361,73.53844731,10.0169315,8.799754083,0.261357136,0,0.000571429,0.25,19.21163516,0.142814279,0,0.000142857,0.226,37.61919041,-0.068047621,0,0.001142857,0.242428571,6.088948186,-0.114285715,0,0.008857143,0.008857143,9.369468436,0,0,0.01,0.01,9.949874371,0.005095238,0,0.000142857,0.245857143,11.07481664
42538350,42538345,42538551,42538373,42538437,42538394,42538370,42538507,42538464,42538360,,92.95,75.39144897,94.24145126,111.9039459,123.1039551,139.5339546,162.247455,83.76,49100,1,80.8,78.70801852,77.01750406,77.99155595,76.30104149,162.8988483,76.50232541,74.81181094,75.78586284,74.09534837,5.814068793,0.24121094,0.0495,0,0.000428571,0.212714286,16.17438225,0.706257164,0,0.000285714,0.196571429,71.8582433,-0.197476193,0,0.000571429,0.209142857,4.732126381,-0.085714288,0,0.009142857,0.009142857,9.518017286,-0.114285715,0,0.008857143,0.008857143,9.369468436,-0.131714281,0,0,0.207285714,8.227269517
42538350,42538344,42538556,42538358,42538607,42538397,42538407,42538401,42538363,42538442,,96.66,77.28084946,95.29335022,115.4808464,124.8233498,145.1983444,169.3443533,151.38,49400,1,150.65,80.48705457,77.9837914,79.38536295,76.88209978,164.6321059,77.38403156,74.8807684,76.28233994,73.77907678,10.04488638,-9.526413679,-0.164714288,0,0.000142857,0.249714286,9.669324536,0.762528539,0,0.000285714,0.233571429,51.5464225,-0.238285713,0,0.000285714,0.242428571,3.655995232,-0.085714288,0,0.009142857,0.009142857,9.518017286,0.142857149,0,0.011428571,0.011428571,10.62918585,-0.191857141,0,0.000142857,0.242142857,8.316105151
42538751,42538343,42538384,42538376,42538418,42538415,42538467,42538494,42538392,42538361,,87.83,68.7112484,87.24875259,106.6237564,116.7887512,137.573761,163.5852609,99.71,49900,1,49.45,76.79352407,75.34733709,76.45695487,75.0107679,159.0557274,73.80123992,72.35505294,73.46467072,72.01848374,7.457928976,-7.874152809,-0.017714286,0,0.000571429,0.173714286,18.49913448,1.188857138,0,0.000428571,0.158285714,86.70338835,-0.357142866,0,0.000428571,0.170142857,4.362118435,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.200000003,0,0.008,0.008,8.908422981,-0.24638094,0,0.000285714,0.169285714,12.02799113
42538348,42538351,42538556,42538386,42538365,42538420,42538381,42538363,42538412,42538419,,101.73,82.36790085,100.305397,119.8178978,131.4404007,151.8929016,182.5468954,153.61,49600,1,217.85,85.31335191,82.53570516,84.19367867,81.41603192,167.6564084,81.45910461,78.68145786,80.33943137,77.56178462,12.03760401,29.56145406,0.246285714,0,0.000285714,0.303142857,15.05937535,-0.214685708,0,0,0.289142857,4.707741962,0.118999995,0,0.001,0.299285714,6.124271864,0.028571429,0,0.010285714,0.010285714,10.08955815,-0.028571429,0,0.009714286,0.009714286,9.808118253,0.073714288,0,0.000142857,0.3,9.853415915
42538348,42538347,42538439,42538373,42538431,42538511,42538370,42538442,42538480,42538360,,89.01,72.57774925,90.79024887,111.0902481,123.5052494,146.0477524,171.4097435,90.57,49400,1,79.65,79.71494286,78.61408755,79.70125394,78.60039864,159.923862,76.46713257,75.36627727,76.45344366,75.35258835,7.206936804,-18.79062653,0.234357141,0,0.000714286,0.212857143,20.58399205,0.157371417,0,0.000142857,0.193571429,38.38782123,-0.192619048,0,0.000857143,0.206714286,5.524915061,-0.085714288,0,0.009142857,0.009142857,9.518017286,-0.085714288,0,0.009142857,0.009142857,9.518017286,0.196095226,0,0.000714286,0.207142857,18.91489693
42538348,42538345,42538389,42538376,42538418,42538505,42538407,42538474,42538466,42538361,,101.43,82.52869606,100.6286964,120.3412018,131.1761879,154.6636871,176.3676987,167.39,49400,1,65.7,83.50369933,80.53675725,82.14319822,79.17625615,167.5501773,80.04487752,77.07793545,78.68437642,75.71743434,11.70751552,9.52699706,0.042357145,0,0.000285714,0.278857143,13.90015918,0.232285693,0,0.000142857,0.256142857,37.37564678,-0.032523814,0,0.000857143,0.273285714,5.643329085,-0.028571429,0,0.009714286,0.009714286,9.808118253,0.114285715,0,0.011142857,0.011142857,10.49699666,-0.105904764,0,0,0.272428571,6.370631316
42538350,42538343,42538556,42538358,42538431,42538492,42538370,42538401,42538363,42538549,,99.95,80.95130157,98.38880157,118.1138,129.3287827,151.1212997,182.8667999,163.55,49900,1,128.35,85.05372484,82.57896811,84.17135578,81.69659905,166.5457558,81.15893089,78.68417416,80.27656183,77.8018051,11.95800114,-8.463563025,-0.0755,0,0.000142857,0.274285714,9.924505455,0.814900011,0,0.000285714,0.257428571,71.84472075,-0.085619045,0,0.000857143,0.267,5.460394127,-0.114285715,0,0.008857143,0.008857143,9.369468436,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.090190474,0,0.000142857,0.269571429,9.636870598
42538344,42538343,42538556,42538554,42538492,42538420,42538364,42538401,42538363,42538441,,102.9,84.76954651,102.4820557,119.3320465,131.1895531,149.7895432,178.2360556,173.14,49300,1,144.5,84.16147936,80.94622702,82.66088076,79.44562842,168.3593033,80.51811675,77.30286441,79.01751815,75.80226581,12.86233166,9.957291186,0.077285707,0,0.000285714,0.302571429,11.38420529,0.296014264,0,0.000142857,0.279142857,37.89815051,-0.013047617,0,0.000428571,0.297428571,4.309984018,-0.142857149,0,0.008571429,0.008571429,9.218437603,0,0,0.01,0.01,9.949874371,0.000666665,0,0,0.297,7.992048981
42538348,42538345,42538439,42538373,42538409,42538404,42538467,42538499,42538456,42538360,,95.45,78.19170189,94.39170074,114.4167004,124.2567001,143.2741989,180.1466933,114.53,49400,1,124.7,84.37399585,83.01709563,84.17666286,82.81976264,164.271953,81.09262716,79.73572694,80.89529417,79.53839395,6.942863278,2.594943717,0.0405,0,0.000285714,0.244285714,13.86854587,0.126300007,0,0.000142857,0.223285714,36.69060529,-0.080047619,0,0.000571429,0.237714286,5.111227195,-0.028571429,0,0.009714286,0.009714286,9.808118253,0.171428576,0,0.011714286,0.011714286,10.75967529,-0.012714287,0,0.000142857,0.239142857,10.95288598
42538811,42538343,42538384,42538376,42538418,42538415,42538372,42538357,42538440,42538425,,95.03,75.00524712,93.81774521,115.6427441,128.4727509,148.4727493,169.2637491,125.13,49800,1,63.35,78.84933263,75.9619595,77.62458206,74.73720893,162.9728276,75.0862155,72.19884236,73.86146493,70.97409179,11.57964749,7.401297241,-0.220857151,0,0,0.221571429,5.974505809,0.072899997,0,0.000142857,0.204,36.53277687,-0.183047611,0,0.000428571,0.217857143,4.39537651,0.400000006,0,0.014,0.014,11.74904251,0.314285725,0,0.013142857,0.013142857,11.38864454,-0.167142855,0,0.000142857,0.221428571,8.119005128
42538348,42538355,42538556,42538386,42538409,42538404,42538395,42538401,42538363,42538358,,94.52,72.98330116,93.15830231,112.6333008,125.5408016,146.1933037,174.8432977,141.95,49600,1,203.25,81.74841817,79.86879006,81.19358386,79.31395575,163.2926815,78.32887106,76.44924295,77.77403676,75.89440864,7.825979685,-8.773397654,-0.166571426,1,0.000285714,0.237,8.877010717,0.778600007,0,0.000285714,0.222285714,71.92652008,-0.206714295,0,0.000714286,0.228571429,4.981483016,0,0,0.01,0.01,9.949874371,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.04633333,1,0.000714286,0.232142857,13.49151343
42538350,42538343,42538556,42538386,42538492,42538420,42538381,42538412,42538357,42538422,,102.88,83.17529869,101.6878014,119.5627956,130.1603012,149.3052963,175.4897931,166.52,49700,1,109.35,83.07617021,79.60662189,81.37851414,77.90896582,168.2308732,79.45814955,75.98860123,77.76049347,74.29094516,13.51165946,4.397923127,0.344642863,0,0.000571429,0.300571429,18.30593337,0.275757134,0,0.000142857,0.279285714,36.78650779,0.029619047,0,0.001142857,0.292571429,6.140583297,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.285714298,0,0.007142857,0.007142857,8.421304373,0.222619057,0,0.000428571,0.298285714,13.00516936
42538348,42538343,42538556,42538358,42538607,42538415,42538390,42538363,42538425,42538434,,103.32,83.60505104,102.3800507,123.5675526,133.7925636,152.2125626,180.6580598,183.69,49800,1,136.25,84.88419083,81.67071695,83.42859223,80.21511834,168.565875,81.06616361,77.85268972,79.610565,76.39709112,12.15550818,7.504670322,0.092071426,0,0,0.330571429,6.941236461,-0.243042856,0,0,0.309857143,3.763338255,0.231000006,0,0.001285714,0.322428571,6.560561765,0.085714288,0,0.010857143,0.010857143,10.36304265,-0.114285715,0,0.008857143,0.008857143,9.369468436,0.162571425,0,0.000142857,0.322714286,9.286178927
42538350,42538345,42538411,42538538,42538494,42538381,42538372,42538357,42538422,42538480,,101.61,83.35294724,101.165451,121.2029514,131.865448,148.190451,172.5894601,171.58,49000,1,68.8,81.62486692,78.06093485,79.86064274,76.29671067,167.2892212,77.98996741,74.42603533,76.22574323,72.66181116,12.6653492,14.58295584,0.05278571,0,0.000285714,0.289428571,12.09228198,-0.338842869,0,0,0.268,5.239162736,-0.059571428,0,0.000428571,0.287714286,4.356583713,0.314285725,0,0.013142857,0.013142857,11.38864454,0.200000003,0,0.012,0.012,10.88852607,0.043238088,0,0.000285714,0.289,10.87907102
42538348,42538343,42538384,42538391,42538502,42538415,42538508,42538434,42538361,42538449,,96.59,77.38805389,96.68804932,116.5630474,127.053054,141.6980499,162.4910675,128.98,49300,1,75.25,78.18476431,75.25520959,76.69634411,73.76678938,164.5041441,75.34978095,72.42022622,73.86136074,70.93180602,9.666997693,14.66895789,-0.035428569,0,0.000285714,0.239285714,13.77322894,0.15347141,0,0.000142857,0.218,37.3715104,-0.181238089,0,0.000428571,0.231857143,4.101356342,0.142857149,0,0.011428571,0.011428571,10.62918585,0.114285715,0,0.011142857,0.011142857,10.49699666,0.017238095,0,0.000428571,0.233285714,14.49527946
42538350,42538345,42538557,42538391,42538448,42538453,42538407,42538358,42538363,42538440,,101.1,82.74144745,101.6164474,121.0039482,131.5064537,149.556443,175.1009459,159.58,49500,1,82.8,83.18622966,80.27748344,81.8365666,78.92782039,167.414667,79.85864324,76.94989703,78.50898019,75.60023397,12.16443753,21.76881433,0.026000001,0,0.000142857,0.292142857,9.28616749,-0.310028568,0,0,0.274285714,3.520380984,-0.008238096,0,0.000428571,0.285571429,4.571531821,0.371428579,0,0.013714286,0.013714286,11.63022101,0.200000003,0,0.012,0.012,10.88852607,-0.070428571,0,0,0.286714286,4.9193133
42538354,42538345,42538551,42538378,42538365,42538426,42538397,42538440,42538357,42538419,,98.96,80.25440025,97.54189682,117.7419033,129.6744011,148.0194061,173.7344037,123,49600,1,116.95,82.26112714,79.59058091,81.08865436,78.41810813,166.0437066,78.93937954,76.26883331,77.76690677,75.09636054,8.991404298,15.28862715,-0.135071421,0,0.000142857,0.277285714,7.816148711,0.185299978,0,0.000142857,0.255285714,36.54233813,-0.114428574,0,0.000285714,0.275142857,3.856025235,0.22857143,0,0.012285714,0.012285714,11.01579571,0.114285715,0,0.011142857,0.011142857,10.49699666,-0.070666663,0,0.000142857,0.274857143,8.021160011
42538350,42538345,42538556,42538378,42538492,42538420,42538381,42538401,42538412,42538357,,100.85,79.30644989,98.93144989,117.8189487,128.2239479,149.6739487,175.9399483,171.07,49700,1,134.8,82.36307165,79.02165448,80.82959822,77.48818105,166.7425323,78.47271387,75.1312967,76.93924043,73.59782326,14.13252084,19.49688196,0.041214287,0,0.000285714,0.270571429,12.36757621,0.262242869,0,0.000142857,0.256714286,36.83689966,-0.011666667,0,0.000857143,0.268428571,5.743958083,-0.114285715,0,0.008857143,0.008857143,9.369468436,-0.057142857,0,0.009428571,0.009428571,9.664198606,0.081476189,0,0.000285714,0.271,12.24448668
42538751,42538344,42538389,42538546,42538461,42538505,42538381,42538358,42538357,42538444,,102.04,82.95479965,101.2173004,118.0672989,129.0972931,148.1372948,177.7683035,172.52,49700,1,110.75,83.8729346,80.78662628,82.46225118,79.37594287,167.8373784,80.25674332,77.17043501,78.8460599,75.75975159,11.78938272,-7.232910395,-0.220428571,0,0,0.286857143,3.477881456,0.827357098,0,0.000285714,0.264857143,51.52552267,-0.05719047,0,0.000571429,0.280285714,4.584915646,-0.200000003,0,0.008,0.008,8.908422981,-0.200000003,0,0.008,0.008,8.908422981,0.04271429,0,0.000142857,0.283,9.833908152
42538345,42538343,42538551,42538376,42538402,42538415,42538508,42538475,42538361,42538434,,95.73,77.13065147,95.64315033,114.6556511,126.1431503,146.1581573,168.8471397,114.32,49300,1,76.65,80.71449206,78.61951481,79.84467947,77.74970222,164.3361013,77.90881066,75.81383341,77.03899807,74.94402081,6.946279785,13.05535436,-0.003714286,0,0.000428571,0.232571429,16.00064067,0.142799973,0,0.000142857,0.213285714,37.07600023,-0.177238099,0,0.000714286,0.226857143,5.116165512,0.22857143,0,0.012285714,0.012285714,11.01579571,0,0,0.01,0.01,9.949874371,-0.002476186,0,0.000428571,0.226428571,13.22694382
42538348,42538345,42538530,42538376,42538418,42538415,42538372,42538369,42538425,42538434,,97.53,79.69069672,97.89069748,116.7531986,127.5281998,144.3506989,171.0712103,130.86,50000,1,68.7,81.07210367,78.4557249,79.92042692,77.30404816,165.112804,77.82967435,75.21329559,76.67799761,74.06161884,9.617523506,3.502875939,-0.158357138,0,0.000142857,0.243,9.070035331,0.199571401,0,0.000142857,0.224,39.55185603,-0.151380949,0,0.000428571,0.237857143,4.554915353,0.257142872,0,0.012571429,0.012571429,11.14153838,0.200000003,0,0.012,0.012,10.88852607,-0.160571423,0,0.000142857,0.237,7.971451468
42538348,42538352,42538414,42538538,42538365,42538381,42538372,42538357,42538466,42538440,,103.18,82.38964653,101.0021515,121.2646484,134.0246506,155.5646545,178.4576485,182.59,49600,1,86.55,82.84373346,78.87350934,80.9591513,76.98892719,167.81267,78.47138973,74.50116561,76.58680757,72.61658346,15.37294186,22.9736954,0.025428572,0,0,0.316571429,7.035823062,0.259585753,0,0.000142857,0.292714286,36.74155832,0.020190476,0,0.000428571,0.305428571,4.517185766,0,0,0.01,0.01,9.949874371,-0.114285715,0,0.008857143,0.008857143,9.369468436,-0.010333333,0,0.000142857,0.311428571,9.168712745
42538350,42538343,42538556,42538358,42538607,42538415,42538397,42538412,42538363,42538434,,100.06,80.64279938,99.0428009,118.267807,127.8128075,146.6753014,170.507804,155.85,49400,1,120.35,81.63011586,78.68892826,80.19119703,77.25000943,166.8027355,78.56222839,75.62104079,77.12330956,74.18212196,10.84652149,-8.966972679,-0.025857143,0,0.000142857,0.286714286,9.12407176,0.25970003,0,0.000142857,0.267285714,37.07647374,-0.036571432,0,0.000571429,0.280285714,4.669834593,0,0,0.01,0.01,9.949874371,-0.057142857,0,0.009428571,0.009428571,9.664198606,0.037952378,0,0.000142857,0.283,10.41952379
42538345,42538352,42538411,42538358,42538365,42538538,42538372,42538494,42538440,42538419,,101.3,81.54624939,99.77125168,120.6712551,131.6062508,151.5262466,174.2737465,177.52,49400,1,114.95,82.06507266,78.62870408,80.42155769,76.98518912,167.086657,78.33002679,74.89365821,76.68651182,73.25014325,13.41458603,0.740420539,0.006500002,0,0.000142857,0.285857143,10.61098386,0.418242861,0,0.000142857,0.270428571,40.70979302,-0.023666667,0,0.000714286,0.278428571,5.428597248,-0.114285715,0,0.008857143,0.008857143,9.369468436,-0.142857149,0,0.008571429,0.008571429,9.218437603,0.032809523,0,0.000285714,0.282,12.27024116
42538348,42538343,42538384,42538554,42538418,42538453,42538407,42538361,42538434,42538425,,97.77,79.98154831,96.26904678,117.5690498,128.0240486,148.1990608,169.670043,146.87,49100,1,55.25,80.44741135,77.60035102,79.13381564,76.28675532,165.1427158,77.1606132,74.31355287,75.84701749,72.99995717,10.57484321,17.25072414,0.129857143,0,0.000428571,0.263857143,15.87277196,0.192742839,0,0.000142857,0.240714286,36.76859934,-0.039428571,0,0.000714286,0.256571429,5.442355189,-0.028571429,0,0.009714286,0.009714286,9.808118253,-0.057142857,0,0.009428571,0.009428571,9.664198606,-0.02085714,0,0.000142857,0.261571429,9.13001903
42538344,42538343,42538389,42538376,42538418,42538415,42538508,42538466,42538485,42538425,,99.61,81.25955009,101.2470474,120.3095493,133.0470581,152.1095459,175.308058,154.98,49000,1,79.5,82.05783281,78.95335018,80.68060865,77.57612602,166.0388117,78.25328157,75.14879894,76.87605741,73.77157477,12.79134041,29.89706397,0.091499999,0,0.000285714,0.285571429,13.50639875,-0.417757154,0,0,0.258,1.542543638,0.034428572,0,0.000857143,0.281142857,5.624758358,0.171428576,0,0.011714286,0.011714286,10.75967529,0.285714298,0,0.012857143,0.012857143,11.26580522,-0.000619046,0,0.000142857,0.281,10.16022439
